Cell	Coordinate_1(m)	Coordinate_2(m)	Uave(m/s)	Depth(m)	m-index	Tau(Pa)
Cell_1538	0.602409639	0.4572	0.504030157	0.114501262	0.14285714285714285	1.0399298865236475
Cell_1539	0.602409639	0.39624	0.50251616	0.115632333	0.14285714285714285	1.0302253589864903
Cell_1540	0.602409639	0.33528	0.496683662	0.11678719	0.14285714285714285	1.0019451209962296
Cell_1541	0.602409639	0.27432	0.486135191	0.117720633	0.14285714285714285	0.9549017241091979
Cell_1542	0.602409639	0.21336	0.467018923	0.118546103	0.14285714285714285	0.8748156489364426
Cell_1543	0.602409639	0.1524	0.434576568	0.119611419	0.14285714285714285	0.7481281772464843
Cell_1544	0.602409639	0.09144	0.381889159	0.121393083	0.14285714285714285	0.5647770579510012
Cell_1545	0.602409639	0.03048	0.303188037	0.120499408	0.14285714285714285	0.345276852521574
Cell_1546	0.602409639	-0.03048	0.173551998	0.118159788	0.14285714285714285	0.10658960640524233
Cell_1547	0.602409639	-0.09144	0.033164557	0.118494756	0.14285714285714285	0.004325914503209469
Cell_1548	0.602409639	-0.1524	0.034992412	0.117299278	0.14285714285714285	0.004766525413884011
Cell_1549	0.602409639	-0.21336	0.038247518	0.114781142	0.14285714285714285	0.005465127133082498
Cell_1550	0.602409639	-0.27432	0.035607591	0.113716955	0.14285714285714285	0.004801883063070524
Cell_1551	0.602409639	-0.33528	0.031508861	0.116320508	0.14285714285714285	0.003973440538600434
Cell_1552	0.602409639	-0.39624	0.028421076	0.11890158	0.14285714285714285	0.003299103986322039
Cell_1553	0.602409639	-0.4572	0.025403105	0.117867671	0.14285714285714285	0.0027165984402273903
Cell_1554	0.602409639	-0.51816	0.02289922	0.117271353	0.14285714285714285	0.002268357032858719
Cell_1555	0.602409639	-0.57912	0.020648412	0.117531653	0.14285714285714285	0.0018918296669740817
Cell_1556	0.602409639	-0.64008	0.019183928	0.117120015	0.14285714285714285	0.0016645979436336006
Cell_1557	0.602409639	-0.70104	0.017880679	0.11785462	0.14285714285714285	0.001469435903408705
Cell_1558	0.602409639	-0.762	0.009890487	0.118289692	0.14285714285714285	0.000520842519181402
Cell_1559	0.602409639	-0.82296	0.020022395	0.11830947	0.14285714285714285	0.0017894668254145772
Cell_1560	0.602409639	-0.88392	0.04561252	0.118323048	0.14285714285714285	0.007524650618986261
Cell_1561	0.662650602	0.88392	0.484768525	0.119566172	0.14285714285714285	0.9447159845908653
Cell_1562	0.662650602	0.82296	0.491873201	0.119553401	0.14285714285714285	0.9744604271253111
Cell_1563	0.662650602	0.762	0.495759628	0.119519782	0.14285714285714285	0.9909972642973177
Cell_1564	0.662650602	0.70104	0.497956726	0.119472472	0.14285714285714285	1.0004810754647726
Cell_1565	0.662650602	0.64008	0.499127186	0.119339987	0.14285714285714285	1.005827031571836
Cell_1566	0.662650602	0.57912	0.499202994	0.11850713	0.14285714285714285	1.0082943791061247
Cell_1567	0.662650602	0.51816	0.500898284	0.116476144	0.14285714285714285	1.0209328006671552
Cell_1568	0.662650602	0.4572	0.500736789	0.115263202	0.14285714285714285	1.0234812753603002
Cell_1569	0.662650602	0.39624	0.499879264	0.116600811	0.14285714285714285	1.016192928181434
Cell_1570	0.662650602	0.33528	0.496154036	0.116945033	0.14285714285714285	0.9992632855113097
Cell_1571	0.662650602	0.27432	0.486386105	0.117371067	0.14285714285714285	0.9568159858231471
Cell_1572	0.662650602	0.21336	0.467929431	0.117995333	0.14285714285714285	0.8797051651203052
Cell_1573	0.662650602	0.1524	0.435533579	0.118211077	0.14285714285714285	0.7556872026378585
Cell_1574	0.662650602	0.09144	0.381603707	0.119921797	0.14285714285714285	0.5669092616790391
Cell_1575	0.662650602	0.03048	0.30084303	0.120272968	0.14285714285714285	0.3397842116770387
Cell_1576	0.662650602	-0.03048	0.175088973	0.118444605	0.14285714285714285	0.10849185686331038
Cell_1577	0.662650602	-0.09144	0.037855743	0.118994647	0.14285714285714285	0.005311397981500505
Cell_1578	0.662650602	-0.1524	0.030208366	0.119678417	0.14285714285714285	0.0036647209367934985
Cell_1579	0.662650602	-0.21336	0.036283591	0.118364448	0.14285714285714285	0.004918898221558082
Cell_1580	0.662650602	-0.27432	0.035282638	0.117411952	0.14285714285714285	0.004834702549023662
Cell_1581	0.662650602	-0.33528	0.032950061	0.118967104	0.14285714285714285	0.004272824957853917
Cell_1582	0.662650602	-0.39624	0.03083649	0.120567345	0.14285714285714285	0.0037920878841837206
Cell_1583	0.662650602	-0.4572	0.02816568	0.119689875	0.14285714285714285	0.003242036081212011
Cell_1584	0.662650602	-0.51816	0.025490671	0.118484218	0.14285714285714285	0.002729443670615166
Cell_1585	0.662650602	-0.57912	0.021018996	0.118902129	0.14285714285714285	0.001945797565728694
Cell_1586	0.662650602	-0.64008	0.014650757	0.118736276	0.14285714285714285	0.0010349603572903001
Cell_1587	0.662650602	-0.70104	0.004578267	0.118256588	0.14285714285714285	0.00013530956331611328
Cell_1588	0.662650602	-0.762	0.015465538	0.118232145	0.14285714285714285	0.001138989299762211
Cell_1589	0.662650602	-0.82296	0.024764963	0.118262054	0.14285714285714285	0.0025961274608426884
Cell_1590	0.662650602	-0.88392	0.041290031	0.118268872	0.14285714285714285	0.00624871228945812
Cell_1591	0.722891566	0.88392	0.485232058	0.119467919	0.14285714285714285	0.9468769812215505
Cell_1592	0.722891566	0.82296	0.492424085	0.119460639	0.14285714285714285	0.9770144068504804
Cell_1593	0.722891566	0.762	0.496224044	0.119440835	0.14285714285714285	0.9931721333693841
Cell_1594	0.722891566	0.70104	0.498204606	0.119415985	0.14285714285714285	1.001684297675039
Cell_1595	0.722891566	0.64008	0.499309429	0.119426488	0.14285714285714285	1.0063865259332192
Cell_1596	0.722891566	0.57912	0.499582461	0.119022229	0.14285714285714285	1.0085951090791643
Cell_1597	0.722891566	0.51816	0.500683125	0.117257619	0.14285714285714285	1.017931910205552
Cell_1598	0.722891566	0.4572	0.501908582	0.115151793	0.14285714285714285	1.0288800801578684
Cell_1599	0.722891566	0.39624	0.499855381	0.11633801	0.14285714285714285	1.01678618866721
Cell_1600	0.722891566	0.33528	0.496641714	0.117304951	0.14285714285714285	1.0004199508870024
Cell_1601	0.722891566	0.27432	0.487397987	0.117638954	0.14285714285714285	0.9603918006675335
Cell_1602	0.722891566	0.21336	0.468931779	0.118126443	0.14285714285714285	0.8834286755187066
Cell_1603	0.722891566	0.1524	0.437011701	0.118042752	0.14285714285714285	0.7615143729079347
Cell_1604	0.722891566	0.09144	0.383417864	0.118876954	0.14285714285714285	0.5732955680643856
Cell_1605	0.722891566	0.03048	0.301749071	0.119386288	0.14285714285714285	0.3427512676534945
Cell_1606	0.722891566	-0.03048	0.178827565	0.118172838	0.14285714285714285	0.11346686259004914
Cell_1607	0.722891566	-0.09144	0.044835968	0.118910524	0.14285714285714285	0.007276731208522273
Cell_1608	0.722891566	-0.1524	0.025895804	0.11998874	0.14285714285714285	0.002796970924095642
Cell_1609	0.722891566	-0.21336	0.034762568	0.120043163	0.14285714285714285	0.004681968848506803
Cell_1610	0.722891566	-0.27432	0.035656756	0.11985332	0.14285714285714285	0.004748211651255355
Cell_1611	0.722891566	-0.33528	0.035084935	0.120962731	0.14285714285714285	0.004751939628558737
Cell_1612	0.722891566	-0.39624	0.034363279	0.121855949	0.14285714285714285	0.004571168453912666
Cell_1613	0.722891566	-0.4572	0.033364982	0.120485636	0.14285714285714285	0.00435359941526169
Cell_1614	0.722891566	-0.51816	0.031965615	0.118777929	0.14285714285714285	0.004053540134929291
Cell_1615	0.722891566	-0.57912	0.02909368	0.118736363	0.14285714285714285	0.0034384927127978225
Cell_1616	0.722891566	-0.64008	0.025230903	0.118710119	0.14285714285714285	0.002679677173874013
Cell_1617	0.722891566	-0.70104	0.017841155	0.118314305	0.14285714285714285	0.0014623325641132292
Cell_1618	0.722891566	-0.762	0.010317697	0.118324837	0.14285714285714285	0.000560806995357196
Cell_1619	0.722891566	-0.82296	0.01901445	0.118336926	0.14285714285714285	0.00163471795870699
Cell_1620	0.722891566	-0.88392	0.032220404	0.11833638	0.14285714285714285	0.00411408184816213
Cell_1621	0.78313253	0.88392	0.485459766	0.119383122	0.14285714285714285	0.9480279375542157
Cell_1622	0.78313253	0.82296	0.492762095	0.119378661	0.14285714285714285	0.9786459432510667
Cell_1623	0.78313253	0.762	0.496571472	0.119365198	0.14285714285714285	0.994843042244225
Cell_1624	0.78313253	0.70104	0.498466454	0.119354701	0.14285714285714285	1.0029604777178474
Cell_1625	0.78313253	0.64008	0.499426976	0.119468636	0.14285714285714285	1.0067824201657156
Cell_1626	0.78313253	0.57912	0.499662565	0.119470832	0.14285714285714285	1.0077867995453946
Cell_1627	0.78313253	0.51816	0.50085691	0.118360042	0.14285714285714285	1.0157924607758089
Cell_1628	0.78313253	0.4572	0.503821022	0.116155113	0.14285714285714285	1.0345005528175946
Cell_1629	0.78313253	0.39624	0.502379659	0.115956646	0.14285714285714285	1.0287556869785404
Cell_1630	0.78313253	0.33528	0.496812202	0.117373688	0.14285714285714285	1.0009722277887272
Cell_1631	0.78313253	0.27432	0.486472094	0.117956333	0.14285714285714285	0.9557294352462397
Cell_1632	0.78313253	0.21336	0.466804034	0.118689073	0.14285714285714285	0.8752259619573729
Cell_1633	0.78313253	0.1524	0.434639026	0.118376973	0.14285714285714285	0.7507307577201899
Cell_1634	0.78313253	0.09144	0.382424288	0.118798807	0.14285714285714285	0.570232680789872
Cell_1635	0.78313253	0.03048	0.302395022	0.118775687	0.14285714285714285	0.34486279447553847
Cell_1636	0.78313253	-0.03048	0.182812979	0.117920487	0.14285714285714285	0.1188985355403882
Cell_1637	0.78313253	-0.09144	0.05267352	0.118303451	0.14285714285714285	0.009873026535855313
Cell_1638	0.78313253	-0.1524	0.021960338	0.11964976	0.14285714285714285	0.0020975553265166454
Cell_1639	0.78313253	-0.21336	0.033113905	0.120228335	0.14285714285714285	0.004298724935263944
Cell_1640	0.78313253	-0.27432	0.035258567	0.120733774	0.14285714285714285	0.004795402925531489
Cell_1641	0.78313253	-0.33528	0.03570647	0.122100216	0.14285714285714285	0.00473723387148113
Cell_1642	0.78313253	-0.39624	0.035679529	0.123043458	0.14285714285714285	0.004872835649058284
Cell_1643	0.78313253	-0.4572	0.035184429	0.121110713	0.14285714285714285	0.004774068026549753
Cell_1644	0.78313253	-0.51816	0.033806559	0.119026905	0.14285714285714285	0.0044685256519033205
Cell_1645	0.78313253	-0.57912	0.030467021	0.118616712	0.14285714285714285	0.0037281087529769316
Cell_1646	0.78313253	-0.64008	0.025324495	0.118640484	0.14285714285714285	0.0026974921405502174
Cell_1647	0.78313253	-0.70104	0.017843648	0.118275243	0.14285714285714285	0.0014628109280195463
Cell_1648	0.78313253	-0.762	0.014540013	0.118301135	0.14285714285714285	0.0010222464066306062
Cell_1649	0.78313253	-0.82296	0.018654625	0.118324464	0.14285714285714285	0.0015810135415122578
Cell_1650	0.78313253	-0.88392	0.026972928	0.118326635	0.14285714285714285	0.0030145311198908416
Cell_1651	0.843373494	0.88392	0.485527561	0.119306724	0.14285714285714285	0.9484944591056979
Cell_1652	0.843373494	0.82296	0.492948283	0.119303936	0.14285714285714285	0.9796192087635505
Cell_1653	0.843373494	0.762	0.496819564	0.119294362	0.14285714285714285	0.996080005833803
Cell_1654	0.843373494	0.70104	0.4986889	0.119289049	0.14285714285714285	1.0040802145065828
Cell_1655	0.843373494	0.64008	0.499443928	0.119387044	0.14285714285714285	1.0070640322729385
Cell_1656	0.843373494	0.57912	0.499232577	0.119398483	0.14285714285714285	1.0061288782858804
Cell_1657	0.843373494	0.51816	0.499165937	0.118879103	0.14285714285714285	1.0071761013699194
Cell_1658	0.843373494	0.4572	0.500869986	0.117931634	0.14285714285714285	1.0169680408035333
Cell_1659	0.843373494	0.39624	0.501437993	0.117400266	0.14285714285714285	1.0208198489927276
Cell_1660	0.843373494	0.33528	0.496059732	0.117744997	0.14285714285714285	0.9967940721560906
Cell_1661	0.843373494	0.27432	0.484771835	0.118424774	0.14285714285714285	0.9474898851834437
Cell_1662	0.843373494	0.21336	0.464629194	0.118626194	0.14285714285714285	0.8651215807935614
Cell_1663	0.843373494	0.1524	0.432278345	0.11817181	0.14285714285714285	0.7424354786307703
Cell_1664	0.843373494	0.09144	0.380677137	0.118543835	0.14285714285714285	0.5650370697416806
Cell_1665	0.843373494	0.03048	0.302584806	0.118624675	0.14285714285714285	0.34546031510520286
Cell_1666	0.843373494	-0.03048	0.186876494	0.117752087	0.14285714285714285	0.12455729721377656
Cell_1667	0.843373494	-0.09144	0.060630749	0.118170464	0.14285714285714285	0.01292027382885905
Cell_1668	0.843373494	-0.1524	0.02016216	0.119604256	0.14285714285714285	0.001806455502696437
Cell_1669	0.843373494	-0.21336	0.032095877	0.119703705	0.14285714285714285	0.004074573363081949
Cell_1670	0.843373494	-0.27432	0.035545726	0.120651325	0.14285714285714285	0.004864727344545067
Cell_1671	0.843373494	-0.33528	0.036985614	0.122323728	0.14285714285714285	0.005051609862322273
Cell_1672	0.843373494	-0.39624	0.037969851	0.123064573	0.14285714285714285	0.005293828815228303
Cell_1673	0.843373494	-0.4572	0.038435589	0.121181395	0.14285714285714285	0.005436453895727998
Cell_1674	0.843373494	-0.51816	0.037927391	0.118912932	0.14285714285714285	0.005330938129568989
Cell_1675	0.843373494	-0.57912	0.035691311	0.118659259	0.14285714285714285	0.00476918271250241
Cell_1676	0.843373494	-0.64008	0.031885525	0.118659377	0.14285714285714285	0.0040367912021807215
Cell_1677	0.843373494	-0.70104	0.025094176	0.11835784	0.14285714285714285	0.0026562902199217023
Cell_1678	0.843373494	-0.762	0.015748533	0.118358837	0.14285714285714285	0.001175397624397495
Cell_1679	0.843373494	-0.82296	0.012617072	0.118372022	0.14285714285714285	0.0007974037956067319
Cell_1680	0.843373494	-0.88392	0.019486939	0.118372663	0.14285714285714285	0.0017063367894310224
Cell_1681	0.903614458	0.88392	0.485472972	0.119236128	0.14285714285714285	0.9484381588158534
Cell_1682	0.903614458	0.82296	0.493025174	0.119234043	0.14285714285714285	0.980118861283061
Cell_1683	0.903614458	0.762	0.497041215	0.11922547	0.14285714285714285	0.9972002948828518
Cell_1684	0.903614458	0.70104	0.499053594	0.119219645	0.14285714285714285	1.005819925457431
Cell_1685	0.903614458	0.64008	0.499988874	0.119203822	0.14285714285714285	1.0098727262328069
Cell_1686	0.903614458	0.57912	0.49999192	0.118959506	0.14285714285714285	1.0105151564178254
Cell_1687	0.903614458	0.51816	0.498963688	0.118518514	0.14285714285714285	1.0072376107108807
Cell_1688	0.903614458	0.4572	0.49795968	0.118085257	0.14285714285714285	1.0040494863324856
Cell_1689	0.903614458	0.39624	0.497561441	0.118333561	0.14285714285714285	1.0017034848845754
Cell_1690	0.903614458	0.33528	0.493665009	0.118470378	0.14285714285714285	0.9847477613510486
Cell_1691	0.903614458	0.27432	0.483341223	0.118365435	0.14285714285714285	0.9416900507268345
Cell_1692	0.903614458	0.21336	0.464264413	0.118318172	0.14285714285714285	0.8643579951620314
Cell_1693	0.903614458	0.1524	0.43251529	0.117573259	0.14285714285714285	0.7444590590053842
Cell_1694	0.903614458	0.09144	0.381273056	0.117902592	0.14285714285714285	0.5678749015892923
Cell_1695	0.903614458	0.03048	0.303826377	0.118455285	0.14285714285714285	0.3486525839607941
Cell_1696	0.903614458	-0.03048	0.191245658	0.118236577	0.14285714285714285	0.1305847758309945
Cell_1697	0.903614458	-0.09144	0.069084481	0.11837407	0.14285714285714285	0.01661797537841281
Cell_1698	0.903614458	-0.1524	0.020301339	0.119518454	0.14285714285714285	0.0018286651214251166
Cell_1699	0.903614458	-0.21336	0.031228181	0.119883318	0.14285714285714285	0.0038823036084998067
Cell_1700	0.903614458	-0.27432	0.035621066	0.120334377	0.14285714285714285	0.004734507917958892
Cell_1701	0.903614458	-0.33528	0.037462444	0.1224265	0.14285714285714285	0.005171137310958951
Cell_1702	0.903614458	-0.39624	0.038802575	0.122808071	0.14285714285714285	0.005513349539586503
Cell_1703	0.903614458	-0.4572	0.039476725	0.120866952	0.14285714285714285	0.005715962653788777
Cell_1704	0.903614458	-0.51816	0.038934908	0.118801832	0.14285714285714285	0.005597025157245874
Cell_1705	0.903614458	-0.57912	0.036748915	0.118556944	0.14285714285714285	0.005033483680890854
Cell_1706	0.903614458	-0.64008	0.033182175	0.1187922	0.14285714285714285	0.0043272311999250695
Cell_1707	0.903614458	-0.70104	0.027163831	0.118383221	0.14285714285714285	0.0030516026076409086
Cell_1708	0.903614458	-0.762	0.019512444	0.118355147	0.14285714285714285	0.001710310112661843
Cell_1709	0.903614458	-0.82296	0.011784644	0.118379678	0.14285714285714285	0.0007076163767099308
Cell_1710	0.903614458	-0.88392	0.013960808	0.118379075	0.14285714285714285	0.0009518951329200183
Cell_1711	0.963855422	0.88392	0.485292029	0.119170117	0.14285714285714285	0.9478453674982719
Cell_1712	0.963855422	0.82296	0.492988609	0.119167233	0.14285714285714285	0.9801311674889555
Cell_1713	0.963855422	0.762	0.49723981	0.119154038	0.14285714285714285	0.9982295272505995
Cell_1714	0.963855422	0.70104	0.499569961	0.119137179	0.14285714285714285	1.0082459270175133
Cell_1715	0.963855422	0.64008	0.501089825	0.119012132	0.14285714285714285	1.0151017835436316
Cell_1716	0.963855422	0.57912	0.501934149	0.118518135	0.14285714285714285	1.0200285132349094
Cell_1717	0.963855422	0.51816	0.501259737	0.117784038	0.14285714285714285	1.0190383298731813
Cell_1718	0.963855422	0.4572	0.499783004	0.117371758	0.14285714285714285	1.0137461744115819
Cell_1719	0.963855422	0.39624	0.497710926	0.117934728	0.14285714285714285	1.0033719910795957
Cell_1720	0.963855422	0.33528	0.493294047	0.118208332	0.14285714285714285	0.9838361349076177
Cell_1721	0.963855422	0.27432	0.483819446	0.118053526	0.14285714285714285	0.9444326550356535
Cell_1722	0.963855422	0.21336	0.465222036	0.117839799	0.14285714285714285	0.8692348074882669
Cell_1723	0.963855422	0.1524	0.433774414	0.117416151	0.14285714285714285	0.7494050387757666
Cell_1724	0.963855422	0.09144	0.382978775	0.117870791	0.14285714285714285	0.5733795817660866
Cell_1725	0.963855422	0.03048	0.306264933	0.11845399	0.14285714285714285	0.3546690637146705
Cell_1726	0.963855422	-0.03048	0.196094178	0.118760287	0.14285714285714285	0.13745524646246168
Cell_1727	0.963855422	-0.09144	0.077762611	0.119183737	0.14285714285714285	0.02089666260923303
Cell_1728	0.963855422	-0.1524	0.023463193	0.119660964	0.14285714285714285	0.0023551121086215453
Cell_1729	0.963855422	-0.21336	0.031516082	0.120129615	0.14285714285714285	0.0039431326557708354
Cell_1730	0.963855422	-0.27432	0.036380974	0.120169198	0.14285714285714285	0.004923753095414113
Cell_1731	0.963855422	-0.33528	0.038599399	0.122394145	0.14285714285714285	0.005464966185299126
Cell_1732	0.963855422	-0.39624	0.040324887	0.122852518	0.14285714285714285	0.005920096110573048
